CWE,Language,Query id,Query name
CWE-78,Java/Kotlin,java/concatenated-command-line,Building a command line with string concatenation
CWE-78,Java/Kotlin,java/command-line-injection-extra,Command Injection into Runtime.exec() with dangerous command
CWE-78,Java/Kotlin,java/command-line-injection-extra-local,Command Injection into Runtime.exec() with dangerous command
CWE-78,Java/Kotlin,java/command-line-injection-experimental,Uncontrolled command line (experimental sinks)
CWE-78,JavaScript/TypeScript,js/command-line-injection,Uncontrolled command line
CWE-78,JavaScript/TypeScript,js/indirect-command-line-injection,Indirect uncontrolled command line
CWE-78,JavaScript/TypeScript,js/second-order-command-line-injection,Second order command injection
CWE-78,JavaScript/TypeScript,js/shell-command-injection-from-environment,Shell command built from environment values
CWE-78,JavaScript/TypeScript,js/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-78,JavaScript/TypeScript,js/unnecessary-use-of-cat,Unnecessary use ofcatprocess
CWE-78,JavaScript/TypeScript,js/prototype-polluting-assignment,Prototype-polluting assignment
CWE-78,JavaScript/TypeScript,js/prototype-pollution-utility,Prototype-polluting function
CWE-78,JavaScript/TypeScript,js/prototype-pollution,Prototype-polluting merge call
CWE-78,JavaScript/TypeScript,js/command-line-injection-more-sources,Uncontrolled command line with additional heuristic sources
CWE-78,JavaScript/TypeScript,js/prototype-polluting-assignment-more-sources,Prototype-polluting assignment with additional heuristic sources
CWE-78,Python,py/command-line-injection,Uncontrolled command line
CWE-78,Python,py/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-78,Ruby,rb/command-line-injection,Uncontrolled command line
CWE-78,Ruby,rb/kernel-open,"Use ofKernel.open,IO.reador similar sinks with user-controlled input"
CWE-78,Ruby,rb/non-constant-kernel-open,Use ofKernel.openorIO.reador similar sinks with a non-constant value
CWE-78,Ruby,rb/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-78,Swift,swift/command-line-injection,System command built from user-controlled sources
CWE-79,C/C++,cpp/cgi-xss,CGI script vulnerable to cross-site scripting
CWE-79,C#,cs/web/xss,Cross-site scripting
CWE-79,Go,go/html-template-escaping-bypass-xss,Cross-site scripting via HTML template escaping bypass
CWE-79,Go,go/reflected-xss,Reflected cross-site scripting
CWE-79,Go,go/stored-xss,Stored cross-site scripting
CWE-79,Java/Kotlin,java/android/webview-addjavascriptinterface,Access Java object methods through JavaScript exposure
CWE-79,Java/Kotlin,java/android/websettings-javascript-enabled,Android WebView JavaScript settings
CWE-79,Java/Kotlin,java/xss,Cross-site scripting
CWE-79,Java/Kotlin,java/android/unsafe-android-webview-fetch,Unsafe resource fetching in Android WebView
CWE-79,JavaScript/TypeScript,js/disabling-electron-websecurity,Disabling Electron webSecurity
CWE-79,JavaScript/TypeScript,js/xss-through-exception,Exception text reinterpreted as HTML
CWE-79,JavaScript/TypeScript,js/reflected-xss,Reflected cross-site scripting
CWE-79,JavaScript/TypeScript,js/stored-xss,Stored cross-site scripting
CWE-79,JavaScript/TypeScript,js/html-constructed-from-input,Unsafe HTML constructed from library input
CWE-79,JavaScript/TypeScript,js/unsafe-jquery-plugin,Unsafe jQuery plugin
CWE-79,JavaScript/TypeScript,js/xss,Client-side cross-site scripting
CWE-79,JavaScript/TypeScript,js/xss-through-dom,DOM text reinterpreted as HTML
CWE-79,JavaScript/TypeScript,js/code-injection,Code injection
CWE-79,JavaScript/TypeScript,js/bad-code-sanitization,Improper code sanitization
CWE-79,JavaScript/TypeScript,js/unsafe-code-construction,Unsafe code constructed from library input
CWE-79,JavaScript/TypeScript,js/bad-tag-filter,Bad HTML filtering regexp
CWE-79,JavaScript/TypeScript,js/incomplete-html-attribute-sanitization,Incomplete HTML attribute sanitization
CWE-79,JavaScript/TypeScript,js/incomplete-multi-character-sanitization,Incomplete multi-character sanitization
CWE-79,JavaScript/TypeScript,js/incomplete-sanitization,Incomplete string escaping or encoding
CWE-79,JavaScript/TypeScript,js/unsafe-html-expansion,Unsafe expansion of self-closing HTML tag
CWE-79,JavaScript/TypeScript,js/client-side-unvalidated-url-redirection,Client-side URL redirect
CWE-79,JavaScript/TypeScript,js/prototype-polluting-assignment,Prototype-polluting assignment
CWE-79,JavaScript/TypeScript,js/prototype-pollution-utility,Prototype-polluting function
CWE-79,JavaScript/TypeScript,js/prototype-pollution,Prototype-polluting merge call
CWE-79,JavaScript/TypeScript,js/code-injection-dynamic-import,Code injection from dynamically imported code
CWE-79,JavaScript/TypeScript,js/xss-more-sources,Client-side cross-site scripting with additional heuristic sources
CWE-79,JavaScript/TypeScript,js/code-injection-more-sources,Code injection with additional heuristic sources
CWE-79,JavaScript/TypeScript,js/prototype-polluting-assignment-more-sources,Prototype-polluting assignment with additional heuristic sources
CWE-79,Python,py/jinja2/autoescape-false,Jinja2 templating with autoescape=False
CWE-79,Python,py/reflective-xss,Reflected server-side cross-site scripting
CWE-79,Python,py/http-response-splitting,HTTP Response Splitting
CWE-79,Python,py/reflective-xss-email,Reflected server-side cross-site scripting
CWE-79,Ruby,rb/reflected-xss,Reflected server-side cross-site scripting
CWE-79,Ruby,rb/stored-xss,Stored cross-site scripting
CWE-79,Ruby,rb/html-constructed-from-input,Unsafe HTML constructed from library input
CWE-79,Ruby,rb/unsafe-code-construction,Unsafe code constructed from library input
CWE-79,Ruby,rb/incomplete-multi-character-sanitization,Incomplete multi-character sanitization
CWE-79,Ruby,rb/incomplete-sanitization,Incomplete string escaping or encoding
CWE-79,Swift,swift/unsafe-webview-fetch,Unsafe WebView fetch
CWE-80,JavaScript/TypeScript,js/bad-tag-filter,Bad HTML filtering regexp
CWE-80,JavaScript/TypeScript,js/incomplete-multi-character-sanitization,Incomplete multi-character sanitization
CWE-80,JavaScript/TypeScript,js/incomplete-sanitization,Incomplete string escaping or encoding
CWE-80,Ruby,rb/incomplete-multi-character-sanitization,Incomplete multi-character sanitization
CWE-80,Ruby,rb/incomplete-sanitization,Incomplete string escaping or encoding
CWE-88,GitHub Actions,actions/argument-injection/critical,Argument injection
CWE-88,GitHub Actions,actions/argument-injection/medium,Argument injection
CWE-88,C/C++,cpp/command-line-injection,Uncontrolled data used in OS command
CWE-88,C#,cs/command-line-injection,Uncontrolled command line
CWE-88,Java/Kotlin,java/relative-path-command,Executing a command with a relative path
CWE-88,Java/Kotlin,java/command-line-injection,Uncontrolled command line
CWE-88,Java/Kotlin,java/exec-tainted-environment,Building a command with an injected environment variable
CWE-88,Java/Kotlin,java/concatenated-command-line,Building a command line with string concatenation
CWE-88,Java/Kotlin,java/command-line-injection-experimental,Uncontrolled command line (experimental sinks)
CWE-88,JavaScript/TypeScript,js/command-line-injection,Uncontrolled command line
CWE-88,JavaScript/TypeScript,js/indirect-command-line-injection,Indirect uncontrolled command line
CWE-88,JavaScript/TypeScript,js/second-order-command-line-injection,Second order command injection
CWE-88,JavaScript/TypeScript,js/shell-command-injection-from-environment,Shell command built from environment values
CWE-88,JavaScript/TypeScript,js/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-88,JavaScript/TypeScript,js/command-line-injection-more-sources,Uncontrolled command line with additional heuristic sources
CWE-88,Python,py/command-line-injection,Uncontrolled command line
CWE-88,Python,py/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-88,Ruby,rb/command-line-injection,Uncontrolled command line
CWE-88,Ruby,rb/kernel-open,"Use ofKernel.open,IO.reador similar sinks with user-controlled input"
CWE-88,Ruby,rb/non-constant-kernel-open,Use ofKernel.openorIO.reador similar sinks with a non-constant value
CWE-88,Ruby,rb/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-88,Swift,swift/command-line-injection,System command built from user-controlled sources
CWE-89,C/C++,cpp/sql-injection,Uncontrolled data in SQL query
CWE-89,C#,cs/sql-injection,SQL query built from user-controlled sources
CWE-89,Go,go/sql-injection,Database query built from user-controlled sources
CWE-89,Go,go/unsafe-quoting,Potentially unsafe quoting
CWE-89,Java/Kotlin,java/concatenated-sql-query,Query built by concatenation with a possibly-untrusted string
CWE-89,Java/Kotlin,java/sql-injection,Query built from user-controlled sources
CWE-89,Java/Kotlin,java/mybatis-annotation-sql-injection,SQL injection in MyBatis annotation
CWE-89,Java/Kotlin,java/mybatis-xml-sql-injection,SQL injection in MyBatis Mapper XML
CWE-89,JavaScript/TypeScript,js/sql-injection,Database query built from user-controlled sources
CWE-89,JavaScript/TypeScript,js/env-key-and-value-injection,User controlled arbitrary environment variable injection
CWE-89,JavaScript/TypeScript,js/env-value-injection,User controlled environment variable value injection
CWE-89,JavaScript/TypeScript,js/sql-injection-more-sources,Database query built from user-controlled sources with additional heuristic sources
CWE-89,Python,py/sql-injection,SQL query built from user-controlled sources
CWE-89,Ruby,rb/sql-injection,SQL query built from user-controlled sources
CWE-89,Rust,rust/sql-injection,Database query built from user-controlled sources
CWE-89,Swift,swift/sql-injection,Database query built from user-controlled sources
CWE-90,C#,cs/ldap-injection,LDAP query built from user-controlled sources
CWE-90,Go,go/ldap-injection,LDAP query built from user-controlled sources
CWE-90,Java/Kotlin,java/ldap-injection,LDAP query built from user-controlled sources
CWE-90,JavaScript/TypeScript,js/sql-injection,Database query built from user-controlled sources
CWE-90,JavaScript/TypeScript,js/sql-injection-more-sources,Database query built from user-controlled sources with additional heuristic sources
CWE-90,Python,py/ldap-injection,LDAP query built from user-controlled sources
CWE-90,Ruby,rb/ldap-injection,LDAP Injection
CWE-91,C#,cs/xml-injection,XML injection
CWE-91,C#,cs/xml/xpath-injection,XPath injection
CWE-91,Go,go/xml/xpath-injection,XPath injection
CWE-91,Java/Kotlin,java/xml/xpath-injection,XPath injection
CWE-91,Java/Kotlin,java/xquery-injection,XQuery query built from user-controlled sources
CWE-91,JavaScript/TypeScript,js/xpath-injection,XPath injection
CWE-91,JavaScript/TypeScript,js/xpath-injection-more-sources,XPath injection with additional heuristic sources
CWE-91,Python,py/xpath-injection,XPath query built from user-controlled sources
CWE-91,Python,py/xslt-injection,XSLT query built from user-controlled sources
CWE-91,Ruby,rb/xpath-injection,XPath query built from user-controlled sources
CWE-93,C#,cs/web/disabled-header-checking,Header checking disabled
CWE-93,Java/Kotlin,java/netty-http-request-or-response-splitting,Disabled Netty HTTP header validation
CWE-93,Java/Kotlin,java/http-response-splitting,HTTP response splitting
CWE-93,Python,py/http-response-splitting,HTTP Response Splitting
CWE-94,GitHub Actions,actions/code-injection/critical,Code injection
CWE-94,GitHub Actions,actions/code-injection/medium,Code injection
CWE-94,GitHub Actions,actions/cache-poisoning/code-injection,Cache Poisoning via low-privileged code injection
CWE-94,C#,cs/code-injection,Improper control of generation of code
CWE-94,Go,go/unsafe-quoting,Potentially unsafe quoting
CWE-94,Java/Kotlin,java/android/arbitrary-apk-installation,Android APK installation
CWE-94,Java/Kotlin,java/groovy-injection,Groovy Language injection
CWE-94,Java/Kotlin,java/insecure-bean-validation,Insecure Bean Validation
CWE-94,Java/Kotlin,java/jexl-expression-injection,Expression language injection (JEXL)
CWE-94,Java/Kotlin,java/mvel-expression-injection,Expression language injection (MVEL)
CWE-94,Java/Kotlin,java/spel-expression-injection,Expression language injection (Spring)
CWE-94,Java/Kotlin,java/server-side-template-injection,Server-side template injection
CWE-94,Java/Kotlin,java/beanshell-injection,BeanShell injection
CWE-94,Java/Kotlin,java/android-insecure-dex-loading,Insecure loading of an Android Dex File
CWE-94,Java/Kotlin,java/jshell-injection,JShell injection
CWE-94,Java/Kotlin,java/javaee-expression-injection,Jakarta Expression Language injection
CWE-94,Java/Kotlin,java/jython-injection,Injection in Jython
CWE-94,Java/Kotlin,java/unsafe-eval,Injection in Java Script Engine
CWE-94,Java/Kotlin,java/spring-view-manipulation-implicit,Spring Implicit View Manipulation
CWE-94,Java/Kotlin,java/spring-view-manipulation,Spring View Manipulation
CWE-94,JavaScript/TypeScript,js/enabling-electron-renderer-node-integration,Enabling Node.js integration for Electron web content renderers
